coucode,indcode,hrisk,emp_needed,tele,emp_share
11,33,0.0604850431551498,0.0860989146991781,0.297493547201157,0.0505081253219688
11,34,1.30847212757279e-08,1.90281926568172e-08,0.312350809574127,0.0198098627827472
12,1,0.688031316721474,0.744940332238133,0.0763940587639809,0.0260397830018083
12,2,0.335602587633265,0.450159339535669,0.254480451345444,0.00144665461121157
12,3,0.585220192428618,0.754931177735979,0.224803254008293,0.0184448462929476
12,4,0.184215298797438,0.237636831875206,0.224803254008293,0.00180831826401447
12,5,0.0784913393043755,0.101253442703712,0.224803254008293,0.00289330922242315
12,6,0.165805638313023,0.21388846014944,0.224803254008293,0.0177215189873418
12,7,0.112269414488101,0.144826994009727,0.224803254008293,0.000361663652802893
12,8,0.595100934142519,0.76767728608201,0.224803254008293,0.0115732368896926
12,9,0.156790276508427,0.202258687641737,0.224803254008293,0.00470162748643761
12,10,0.0793340761627757,0.102340569117436,0.224803254008293,0.00433996383363472
12,11,0.115395695179535,0.148859880767314,0.224803254008293,0.0141048824593128
12,12,0.0412263838785133,0.0531818329884402,0.224803254008293,0.0184448462929476
12,13,0.0807037911874996,0.104107494780896,0.224803254008293,0.00904159132007233
12,14,0.166897108195538,0.21529645094424,0.224803254008293,0.00180831826401447
12,15,0.173172020805176,0.223391057432313,0.224803254008293,0.0108499095840868
12,16,0.450999941276794,0.715890402621996,0.370015382766724,0.00759493670886076
12,17,0.0539958776036156,0.066301356931311,0.185599207878113,0.0603978300180832
12,18,0.108791512439661,0.127009092007505,0.14343523979187,0.0173598553345389
12,19,0.0969608176052857,0.200976953098758,0.517552554607391,0.0618444846292948
12,20,0.236974844471421,0.276657242371073,0.14343523979187,0.0853526220614828
12,21,0.0778416587064368,0.0806955313560418,0.0353659316897392,0.0419529837251356
12,22,0.270659973485335,0.33256527464149,0.186144813895226,0.0224231464737794
12,23,0.235136878645733,0.28891734384729,0.186144813895226,0.00687160940325497
12,24,0.235420769892648,0.289266166649874,0.186144813895226,0.00180831826401447
12,25,0.194941048633335,0.2395279307199,0.186144813895226,0.00976491862567812
12,26,0.177371355556278,0.62689229535303,0.717062473297119,0.0130198915009042
12,27,0.145791249290434,0.612645666045948,0.762030065059662,0.0285714285714286
12,28,0.0451812471038824,0.0776455227606791,0.4181087911129,0.016998191681736
12,29,0.048938112239948,0.248111174172553,0.802757322788239,0.120072332730561
12,30,0.561977285516303,0.96027742794869,0.414776116609573,0.0549728752260398
12,31,0.0051517884197799,0.0296873078413037,0.826464951038361,0.0795660036166365
12,32,0.740785260706029,0.99104563542726,0.252521544694901,0.173236889692586
12,33,0.0383439183766933,0.0545815888579073,0.297493547201157,0.0448462929475588
12,34,0.29083447783368,0.422940187937343,0.312350809574127,0.00976491862567812
13,1,0.654734310823514,0.708889236839808,0.0763940587639809,0.0403852041526344
13,2,0.104956034837878,0.140782404736795,0.254480451345444,0.00172562553925798
13,3,0.515693085520253,0.665241550853684,0.224803254008293,0.0241865902195998
13,4,0.109245601311899,0.140926289844188,0.224803254008293,0.00886748865818698
13,5,0.19378069058466,0.249976140362608,0.224803254008293,0.00309499290266915
13,6,0.17850460875405,0.230270069730091,0.224803254008293,0.0133485485262601
13,7,0.191464094876778,0.246987743262311,0.224803254008293,0.000506554593782181
13,8,0.455781578520075,0.587956000688567,0.224803254008293,0.00720866152690027
13,9,0.201129618480018,0.259456221301231,0.224803254008293,0.00490968298588884
13,10,0.129340473784765,0.166848576769114,0.224803254008293,0.00519357621976676
13,11,0.157182476768359,0.202764624053312,0.224803254008293,0.0168888641487378
13,12,0.139620161415488,0.180109323391022,0.224803254008293,0.00641821369924017
13,13,0.153175668060499,0.197595860473514,0.224803254008293,0.00545520331765426
13,14,0.0677869466160424,0.0874448286406605,0.224803254008293,0.0106042472654402
13,15,0.186810698732175,0.240984885060616,0.224803254008293,0.0118121851429208
13,16,0.390363241654482,0.61963932289149,0.370015382766724,0.0115505580450333
13,17,0.0364924231324862,0.0448089239174323,0.185599207878113,0.0526816777533469
13,18,0.0539701849773139,0.0630077111323143,0.14343523979187,0.0160594505830944
13,19,0.178588160471388,0.370171222123595,0.517552554607391,0.0567786467755852
13,20,0.395155528374985,0.461325922722958,0.14343523979187,0.108692142837262
13,21,0.0342389843159689,0.0354942723264429,0.0353659316897392,0.0760499874752985
13,22,0.255269548601393,0.313654754506325,0.186144813895226,0.0278159703860391
13,23,0.144258182533977,0.177252888470758,0.186144813895226,0.000651284477719947
13,24,0.162745295691002,0.199968370871879,0.186144813895226,0.00184808928720532
13,25,0.211388412184702,0.25973713234714,0.186144813895226,0.0110662695872415
13,26,0.198178975750535,0.700433689584935,0.717062473297119,0.00875059144423724
13,27,0.140314332440879,0.589630503013155,0.762030065059662,0.019827994099474
13,28,0.0517761665753556,0.0889791180629459,0.4181087911129,0.0103203540315622
13,29,0.049999287183419,0.253491221525752,0.802757322788239,0.12948871385232
13,30,0.539182854611708,0.921327495193831,0.414776116609573,0.0772913245567647
13,31,0.00515165146876075,0.0296865186576778,0.826464951038361,0.0690250215703192
13,32,0.729948157187664,0.976547420205871,0.252521544694901,0.0735283475743828
13,33,0.0501682920729119,0.0714132829286297,0.297493547201157,0.0518522641877035
13,34,4.32533860242003e-09,6.29003663880019e-09,0.312350809574127,0.0361156725764702
14,1,0.746790212198674,0.808559342092666,0.0763940587639809,0.0369832041343669
14,2,0.267642768940354,0.359001677988686,0.254480451345444,0.00645994832041344
14,3,0.656882244769155,0.847374873753898,0.224803254008293,0.0268087855297158
14,4,0.175231985455602,0.226048401727266,0.224803254008293,0.0208333333333333
14,5,0.161220097116812,0.207973134498345,0.224803254008293,0.0247093023255814
14,6,0.176869561913949,0.228160867326243,0.224803254008293,0.0164728682170543
14,7,0.102092311114573,0.131698580576427,0.224803254008293,0.00339147286821705
14,8,0.392525022020086,0.506355353076115,0.224803254008293,0.00532945736434109
14,9,0.172927642628889,0.223075810783575,0.224803254008293,0.00484496124031008
14,10,0.0888683737897585,0.114639766290646,0.224803254008293,0.00662144702842377
14,11,0.139269068529683,0.179656415290439,0.224803254008293,0.0268087855297158
14,12,0.153681173151121,0.19824795956092,0.224803254008293,0.00387596899224806
14,13,0.163492697622358,0.210904778003425,0.224803254008293,0.0176033591731266
14,14,0.0397281910327676,0.0512491715660434,0.224803254008293,0.00791343669250646
14,15,0.235173418751398,0.303372556666941,0.224803254008293,0.0264857881136951
14,16,0.422121367079138,0.670050276676568,0.370015382766724,0.0185723514211886
14,17,0.0536719708676896,0.0659036329371065,0.185599207878113,0.0786498708010336
14,18,0.17941046563516,0.2094534750549,0.14343523979187,0.0184108527131783
14,19,0.155232591892265,0.32176062569041,0.517552554607391,0.0332687338501292
14,20,0.45626446153073,0.532667794341511,0.14343523979187,0.0801033591731266
14,21,0.0498612050555225,0.0516892433032806,0.0353659316897392,0.0416666666666667
14,22,0.23026787512798,0.282934702708075,0.186144813895226,0.0426356589147287
14,23,0.227109874427155,0.279054404646772,0.186144813895226,0.00645994832041344
14,24,0.270595373445541,0.332485899292045,0.186144813895226,0.000322997416020672
14,25,0.263888402204918,0.3242449107782,0.186144813895226,0.020671834625323
14,26,0.200138528091026,0.707359431685412,0.717062473297119,0.0167958656330749
14,27,0.152396566260945,0.640402605056613,0.762030065059662,0.0132428940568475
14,28,0.0723554107909874,0.124345255068162,0.4181087911129,0.0184108527131783
14,29,0.0475842253977793,0.241247107727566,0.802757322788239,0.0998062015503876
14,30,0.575815604719241,0.983923624892613,0.414776116609573,0.0780038759689922
14,31,0.00371282283479742,0.0213952331647894,0.826464951038361,0.0893087855297158
14,32,0.73775644580025,0.986993592342563,0.252521544694901,0.062015503875969
14,33,0.039327351858973,0.0559814813120784,0.297493547201157,0.0465116279069768
14,34,0.263006111717207,0.382471346406041,0.312350809574127,0
15,1,0.573479931115796,0.62091407765127,0.0763940587639809,0.0450670402241345
15,2,0.187479299873881,0.251474693335977,0.254480451345444,0.00260156093656194
15,3,0.527234255763175,0.680129603857773,0.224803254008293,0.0151691014608765
15,4,0.0721451457812479,0.093066884186869,0.224803254008293,0.00440264158495097
15,5,0.0914585063513543,0.11798102459054,0.224803254008293,0.00888533119871923
15,6,0.181394014259803,0.233997388660018,0.224803254008293,0.0230938563137883
15,7,0.201438854222929,0.259855133892789,0.224803254008293,0.00112067240344206
15,8,0.442017025191072,0.570199794409097,0.224803254008293,0.00680408244946968
15,9,0.167094405719025,0.215550963781796,0.224803254008293,0.00560336201721032
15,10,0.0921316620062478,0.118849392083534,0.224803254008293,0.00596357814688813
15,11,0.127206033615201,0.164095159419776,0.224803254008293,0.0230538322993796
15,12,0.12765876792619,0.164679184460297,0.224803254008293,0.0184910946567941
15,13,0.127379265606825,0.164318627839271,0.224803254008293,0.0168501100660396
15,14,0.11832654428667,0.152640661739743,0.224803254008293,0.00564338603161897
15,15,0.201751171345372,0.260258021448829,0.224803254008293,0.0130078046828097
15,16,0.288570482980138,0.458059570164526,0.370015382766724,0.0105263157894737
15,17,0.0531131092235736,0.065217408599505,0.185599207878113,0.0743646187712628
15,18,0.148952019315893,0.173894638485595,0.14343523979187,0.0187312387432459
15,19,0.154869382649554,0.321007778419312,0.517552554607391,0.0345407244346608
15,20,0.315394505375587,0.36820859324046,0.14343523979187,0.0659195517310386
15,21,0.144607678553588,0.149909362839419,0.0353659316897392,0.0328597158294977
15,22,0.309646781136901,0.380469138028,0.186144813895226,0.034180508304983
15,23,0.159424919665082,0.195888559029908,0.186144813895226,0.00396237742645587
15,24,0.283279428576655,0.348071049264268,0.186144813895226,0.00188112867720632
15,25,0.253784677455752,0.311830263895474,0.186144813895226,0.011727036221733
15,26,0.179388155589107,0.634020370784844,0.717062473297119,0.0128076846107665
15,27,0.159608938045804,0.670710516796249,0.762030065059662,0.0181308785271163
15,28,0.0598481807687562,0.10285115130579,0.4181087911129,0.00936561937162297
15,29,0.048257071882381,0.244658369905271,0.802757322788239,0.135281168701221
15,30,0.522386195654074,0.892626241819951,0.414776116609573,0.0663197918751251
15,31,0.00514259348059372,0.029634321777444,0.826464951038361,0.0655993596157694
15,32,0.740959556437473,0.991278813695084,0.252521544694901,0.154612767660596
15,33,0.0408124103972502,0.0580954242265678,0.297493547201157,0.0491094656794076
15,34,3.57861671104514e-08,5.20413135195992e-08,0.312350809574127,0.00432259355613368
16,1,0.730057238291302,0.790442336603313,0.0763940587639809,0.0279538376992123
16,2,0.175323406445063,0.235169428838547,0.254480451345444,0.00069609818648104
16,3,0.587105621228497,0.757363371639821,0.224803254008293,0.0222385052207364
16,4,0.294146191740549,0.379447144562312,0.224803254008293,0.00413995237222935
16,5,0.117304797384622,0.151322613247755,0.224803254008293,0.0023813885326983
16,6,0.145255410009058,0.18737876643591,0.224803254008293,0.0128228613299139
16,7,0.1091830645059,0.140845617671192,0.224803254008293,0.000183183733284484
16,8,0.440982014720451,0.568864635978708,0.224803254008293,0.00608169994504488
16,9,0.180483964746732,0.232823429251938,0.224803254008293,0.0058985162117604
16,10,0.094986414283404,0.122532008518545,0.224803254008293,0.00384685839897417
16,11,0.120704548185799,0.155708275105543,0.224803254008293,0.0145081516761312
16,12,0.105309386375552,0.13584859188338,0.224803254008293,0.00630152042498626
16,13,0.110964429714108,0.143143570052208,0.224803254008293,0.0057886059717897
16,14,0.0758615017699407,0.0978609651836081,0.224803254008293,0.00740062282469317
16,15,0.117463416047367,0.151527230544674,0.224803254008293,0.0148745191427001
16,16,0.425351989390824,0.675178373813087,0.370015382766724,0.0106979300238139
16,17,0.0321365795674644,0.0394603982195718,0.185599207878113,0.0660560542223851
16,18,0.0351408190762194,0.0410252916168076,0.14343523979187,0.0176955486352812
16,19,0.189349720373208,0.392477402837355,0.517552554607391,0.0406667887891555
16,20,0.334221722298405,0.39018850392257,0.14343523979187,0.0766440740062282
16,21,0.0886202445162383,0.0918692874609679,0.0353659316897392,0.0420223484154607
16,22,0.249751868037982,0.30687507102256,0.186144813895226,0.0288331196189778
16,23,0.176847606564665,0.217296159788675,0.186144813895226,0.000549551199853453
16,24,0.049406193201499,0.060706368952398,0.186144813895226,0.00245466202601209
16,25,0.209120805893055,0.256950879546442,0.186144813895226,0.00952555413079319
16,26,0.186832257090628,0.660330424414945,0.717062473297119,0.013482322769738
16,27,0.134876037132668,0.566777635865987,0.762030065059662,0.0286499358856933
16,28,0.0391353743134806,0.0672554830108694,0.4181087911129,0.012786224583257
16,29,0.045121652744486,0.228762118737838,0.802757322788239,0.162960249129877
16,30,0.564501040776838,0.964589889097599,0.414776116609573,0.0882945594431215
16,31,0.00850015050070877,0.0489823269222563,0.826464951038361,0.0673749771020333
16,32,0.740584782380424,0.990777429268029,0.252521544694901,0.140795017402455
16,33,0.0320778345339578,0.0456619784859727,0.297493547201157,0.050082432679978
16,34,2.29526419951264e-08,3.33784178250999e-08,0.312350809574127,0.00531232826525005
17,1,0.660622167149445,0.715264094409532,0.0763940587639809,0.0138970253205754
17,2,0.324270996162549,0.434959749543473,0.254480451345444,0.00240838377920979
17,3,0.426968633060496,0.550787442372809,0.224803254008293,0.013311202239146
17,4,0.190636657545589,0.245920353163645,0.224803254008293,0.00354748421532253
17,5,0.103287238093883,0.133240030518637,0.224803254008293,0.00234329232571763
17,6,0.159087775814465,0.205222450477323,0.224803254008293,0.0168912321812146
17,7,0.0906200896978537,0.116899471219946,0.224803254008293,0.000423094447699017
17,8,0.552486034709228,0.712704274838556,0.224803254008293,0.0047842218316735
17,9,0.198332457931103,0.255847897913164,0.224803254008293,0.00527240773286467
17,10,0.13083678022894,0.168778804742738,0.224803254008293,0.00263620386643234
17,11,0.178489301609589,0.230250323588818,0.224803254008293,0.0117815530820803
17,12,0.149458622980516,0.19280089055239,0.224803254008293,0.00634641671548526
17,13,0.260005302022216,0.335405564286254,0.224803254008293,0.00689969407016859
17,14,0.0846572225281006,0.109207401818746,0.224803254008293,0.00888498340167936
17,15,0.181493695770702,0.234125977320141,0.224803254008293,0.00937316930287053
17,16,0.469692357620224,0.745561629239435,0.370015382766724,0.00999153811104602
17,17,0.0779262445073815,0.0956853741563143,0.185599207878113,0.0646358133177114
17,18,0.154740833666536,0.180652813254817,0.14343523979187,0.0181279697975656
17,19,0.16973452728845,0.351819724426819,0.517552554607391,0.0375577686649743
17,20,0.145310506676652,0.169643339799952,0.14343523979187,0.0967258998893445
17,21,0.0952343073279305,0.0987258385915722,0.0353659316897392,0.0642452645967584
17,22,0.226435507591133,0.278225796747558,0.186144813895226,0.0218707283733646
17,23,0.0854803483577268,0.105031398481157,0.186144813895226,0.000488185901191174
17,24,0.0967891220244504,0.118926712856248,0.186144813895226,0.00257111241294018
17,25,0.241117399405335,0.296265728254872,0.186144813895226,0.0114560958146195
17,26,0.1899273497117,0.671269562312766,0.717062473297119,0.0160124975590705
17,27,0.152831092060697,0.642228574374377,0.762030065059662,0.0348239276183037
17,28,0.023402044955697,0.0402172168925781,0.4181087911129,0.016240317646293
17,29,0.0595230345928296,0.301775637170677,0.802757322788239,0.182483889865261
17,30,0.541786861557201,0.92577708622967,0.414776116609573,0.0468007550608605
17,31,0.0131474916278918,0.0757627447974393,0.826464951038361,0.0846188895398034
17,32,0.741861342347077,0.992485251022078,0.252521544694901,0.127774523205103
17,33,0.0736430058993883,0.104828938732148,0.297493547201157,0.0522033457007095
17,34,0.000473562490854456,0.000688668724471515,0.312350809574127,0.00257111241294018
18,1,0.798638093176043,0.864695707898178,0.0763940587639809,0.123297212450348
18,2,0.0922400681566596,0.123725887970511,0.254480451345444,0.00244787539557162
18,3,0.679257898880071,0.876239357804707,0.224803254008293,0.0265632334162751
18,4,0.075543988616382,0.0974513747729149,0.224803254008293,0.00693480575982557
18,5,0.119982460454171,0.154776785473574,0.224803254008293,0.00323270967188375
18,6,0.110812346533308,0.142947383494942,0.224803254008293,0.0124715466030051
18,7,0.0638895687885127,0.0824172303597313,0.224803254008293,0.000757074864609778
18,8,0.637684660288078,0.822610083937194,0.224803254008293,0.00542317961348805
18,9,0.377719856729287,0.487256762470115,0.224803254008293,0.00341188405650807
18,10,0.110389635600551,0.142402088465077,0.224803254008293,0.00423961924181476
18,11,0.14758481730616,0.190383690423461,0.224803254008293,0.0124614522714769
18,12,0.144492058626034,0.186394046896038,0.224803254008293,0.00325037475205798
18,13,0.238144250937493,0.307204915615113,0.224803254008293,0.00247311122439194
18,14,0.220738887126986,0.284752081672629,0.224803254008293,0.00166304111925948
18,15,0.167777296861744,0.216431890006332,0.224803254008293,0.00869121944572025
18,16,0.526669382095373,0.836003558957302,0.370015382766724,0.0111769485845224
18,17,0.0665046500554318,0.081660836652868,0.185599207878113,0.0406877268070115
18,18,0.0573453597129664,0.0669480725532446,0.14343523979187,0.0173773917256764
18,19,0.364685672495252,0.755907562529379,0.517552554607391,0.0668017624702848
18,20,1.68127722036078,1.96281390323862,0.14343523979187,0.114555521346988
18,21,0.0184726276991163,0.019149881085451,0.0353659316897392,0.0758513306852537
18,22,0.333517351829946,0.409799381418464,0.186144813895226,0.0277392230393023
18,23,0.220164112014794,0.270520008686717,0.186144813895226,0.00670263613467857
18,24,0.0912245112907032,0.112089365341906,0.186144813895226,0.00144348940852264
18,25,0.477094459368474,0.586215419541546,0.186144813895226,0.00794171532975657
18,26,0.238376276978886,0.842504986018382,0.717062473297119,0.0114368776213717
18,27,0.165219959555694,0.69428921597645,0.762030065059662,0.0234188491452625
18,28,0.144301307668157,0.247986746430045,0.4181087911129,0.00178922026336111
18,29,0.0650427430694489,0.329759989008963,0.802757322788239,0.0863014873997507
18,30,0.584722285645014,0.99914289597597,0.414776116609573,0.0917700915051153
18,31,0.00347049408306959,0.0199988077557564,0.826464951038361,0.0732368988194679
18,32,0.744639022073426,0.996201317627924,0.252521544694901,0.0537472682215302
18,33,0.0553740480356903,0.0788235436344756,0.297493547201157,0.0584587974622851
18,34,1.53221837691272e-08,2.2281977471155e-08,0.312350809574127,0.0122444241436221
19,1,0.862015040954305,0.933314742216481,0.0763940587639809,0.105158907075982
19,2,0.299071315177808,0.401158246913235,0.254480451345444,0.00512069294949366
19,3,0.705313159730808,0.909850516501463,0.224803254008293,0.039105789440163
19,4,0.0824031950049049,0.106299717369797,0.224803254008293,0.0220495509840138
19,5,0.0679410345599031,0.0876436013324415,0.224803254008293,0.0116298324947456
19,6,0.214332520717127,0.276487900427049,0.224803254008293,0.0147952359722311
19,7,0.299113286696057,0.385854672691385,0.224803254008293,0.00215909814661487
19,8,0.635591483906186,0.819909896671555,0.224803254008293,0.00613336730144577
19,9,0.0868924352621129,0.112090815281934,0.224803254008293,0.00710145850582765
19,10,0.118516166863717,0.152885273934038,0.224803254008293,0.0101713266670913
19,11,0.183221376092881,0.236354676461504,0.224803254008293,0.020903127189351
19,12,0.223061504252336,0.287748246371924,0.224803254008293,0.00708235144258327
19,13,0.174085837520647,0.224569876513013,0.224803254008293,0.00829883446914209
19,14,0.0790239687373327,0.101940532059687,0.224803254008293,0.01487803324629
19,15,0.30011400379362,0.387145592838738,0.224803254008293,0.0189605757595058
19,16,0.490658746050013,0.778842423494172,0.370015382766724,0.0265651869307687
19,17,0.0427947104306069,0.052547481344053,0.185599207878113,0.0663142475001592
19,18,0.206293792585308,0.240838524030783,0.14343523979187,0.0179861155340424
19,19,0.456112188717305,0.945413211476595,0.517552554607391,0.025488822368002
19,20,1.62516133188253,1.89730118186002,0.14343523979187,0.0968091204381887
19,21,0.0761550812018997,0.0789471196422699,0.0353659316897392,0.0618304566588115
19,22,0.33867095620302,0.416131717270178,0.186144813895226,0.0293994013120183
19,23,0.426162520035431,0.523634336072864,0.186144813895226,0.0119546525699
19,24,0.264434599329436,0.324916034012214,0.186144813895226,0.00154130310171327
19,25,0.212916976450583,0.261615309560948,0.186144813895226,0.0144003566651806
19,26,0.22628343111213,0.799764646807547,0.717062473297119,0.0126170307623718
19,27,0.134048566004857,0.563300427167256,0.762030065059662,0.0264059614037322
19,28,0.165549198126319,0.284501974936073,0.4181087911129,0.00285332144449398
19,29,0.0788764029126456,0.399895215516484,0.802757322788239,0.0716323801031781
19,30,0.582316481278772,0.995031983153506,0.414776116609573,0.0646646710400611
19,31,0.0186709041342067,0.107591545603759,0.826464951038361,0.066740971912617
19,32,0.730199876742208,0.976884178479982,0.252521544694901,0.0661295458887969
19,33,0.0697839422183066,0.0993356601071515,0.297493547201157,0.0413731609451627
19,34,0.034529620605758,0.0502140060462708,0.312350809574127,0.00174511177631998
20,1,0.732601069007842,0.793196574750738,0.0763940587639809,0.0657486684695962
20,2,0.184994051795496,0.248141114648644,0.254480451345444,0.00148092161980231
20,3,0.56084052614541,0.723481527812566,0.224803254008293,0.0283453594246372
20,4,0.152270701567686,0.196428458136633,0.224803254008293,0.0125417763973688
20,5,0.105440874392045,0.136018210779709,0.224803254008293,0.00516314937940645
20,6,0.197753833824437,0.255101475653708,0.224803254008293,0.0152201896618917
20,7,0.152460445664248,0.196673227090505,0.224803254008293,0.00180686609114636
20,8,0.489812029265449,0.63185511523121,0.224803254008293,0.00853360416642064
20,9,0.173318158616919,0.223579574492658,0.224803254008293,0.0109049682912715
20,10,0.0956672744069342,0.123410314738289,0.224803254008293,0.00587881006648795
20,11,0.125885450132862,0.162391613205003,0.224803254008293,0.0214887159441171
20,12,0.133826816008487,0.172635936232269,0.224803254008293,0.0139116879435974
20,13,0.144524868307781,0.18643637122456,0.224803254008293,0.0305159606504718
20,14,0.0989138095574424,0.127598329158235,0.224803254008293,0.0272872208509985
20,15,0.169401357547906,0.218526920325487,0.224803254008293,0.0175395916246442
20,16,0.457069546832042,0.725524932401317,0.370015382766724,0.0188717125075286
20,17,0.0417534502525014,0.0512689214652094,0.185599207878113,0.0633867520105814
20,18,0.10003765370562,0.11678936415889,0.14343523979187,0.0188103026795942
20,19,0.217436042165211,0.450693737197146,0.517552554607391,0.035154764575977
20,20,0.36708525555562,0.428555168982699,0.14343523979187,0.0894316048041381
20,21,0.036547129903646,0.0378870403858587,0.0353659316897392,0.035485432880239
20,22,0.241467464764217,0.296695860500581,0.186144813895226,0.0343942274761742
20,23,0.184510997785278,0.226712320490791,0.186144813895226,0.000496002456393117
20,24,0.254970470954713,0.313287271873314,0.186144813895226,0.00121638697639265
20,25,0.294805917601813,0.362233874815981,0.186144813895226,0.0135810196393354
20,26,0.228210733319222,0.806576405677256,0.717062473297119,0.0153713523152686
20,27,0.151496186959098,0.636619020789664,0.762030065059662,0.0218075746660841
20,28,0.0789708414993249,0.135714099634468,0.4181087911129,0.0149698265172361
20,29,0.0565002276171861,0.286450318033997,0.802757322788239,0.106706661785373
20,30,0.560564263412336,0.957862929593324,0.414776116609573,0.0950175372297082
20,31,0.00262632576044355,0.015134266974645,0.826464951038361,0.0622459463608772
20,32,0.735367942960827,0.983798178718972,0.252521544694901,0.0664454338250056
20,33,0.0298070812978174,0.0424296192284976,0.297493547201157,0.0390472029004334
20,34,2.60379747598791e-07,3.78652009228038e-07,0.312350809574127,0.0011927678118025
21,1,0.748336574868822,0.810233608791383,0.0763940587639809,0.311154760502315
21,2,0.168159544107561,0.225560207523786,0.254480451345444,0.00831051204938793
21,3,0.679187334411139,0.876148329985901,0.224803254008293,0.0155303902797663
21,4,0.0130359543987308,0.016816317233187,0.224803254008293,0.0231544421680196
21,5,0.0527929739440431,0.0681026774390096,0.224803254008293,0.0151825009405305
21,6,0.324859034839665,0.419066561514102,0.224803254008293,0.00866953858671254
21,7,0.225885026300572,0.291390575964813,0.224803254008293,0.00159128641734927
21,8,0.41203535808894,0.531523590907009,0.224803254008293,0.00281095178506715
21,9,0.138008339433946,0.178030080940797,0.224803254008293,0.0118187412954355
21,10,0.0364616359135268,0.0470353314846304,0.224803254008293,0.00985160998683927
21,11,0.05967290500589,0.0769777547628256,0.224803254008293,0.017825180325751
21,12,0.0563396112163212,0.0726778221240416,0.224803254008293,0.000781345534426092
21,13,0.0585337601126621,0.0755082634380515,0.224803254008293,0.00148891897959711
21,14,0.0726449841856976,0.0937116732769087,0.224803254008293,0.00350267249508627
21,15,0.107311044422957,0.138430720946429,0.224803254008293,0.00496206605166506
21,16,0.47556622022344,0.754885448333643,0.370015382766724,0.00309674532091653
21,17,0.0346461291316125,0.042541865708828,0.185599207878113,0.0518052930102625
21,18,0.164735293749307,0.19232088617477,0.14343523979187,0.0379264899666463
21,19,0.302720490280965,0.627468324626769,0.517552554607391,0.0919878060950781
21,20,1.61786820798516,1.88878679481519,0.14343523979187,0.0540012285751262
21,21,0.124428523569776,0.128990388850495,0.0353659316897392,0.0640580414367511
21,22,0.323937925212736,0.398028950043495,0.186144813895226,0.0307393183695914
21,23,0.139926555967792,0.171930533044214,0.186144813895226,0.00840957979600421
21,24,0.124144516203566,0.152538827942768,0.186144813895226,0.00197423423439861
21,25,0.151136367141331,0.185704250242222,0.186144813895226,0.00635397292705909
21,26,0.234254968899185,0.827938844412044,0.717062473297119,0.00512067633976553
21,27,0.174069150484952,0.731475387966943,0.762030065059662,0.0119410194367921
21,28,0.0558321966487624,0.09594954485658,0.4181087911129,0.00688470188428003
21,29,0.069044846775318,0.350050241415,0.802757322788239,0.0104984975505095
21,30,0.554324476889115,0.947200708347207,0.414776116609573,0.0380578733598447
21,31,0.00235734995954225,0.0135842872874825,0.826464951038361,0.0897316644960781
21,32,0.718379028833537,0.961069879318883,0.252521544694901,0.0316493459342752
21,33,0.0272497311581083,0.0387892965958436,0.297493547201157,0.0191285938686715
21,34,0.309161099999257,0.449591309498654,0.312350809574127,0
22,1,0.787839898804289,0.853004364339579,0.0763940587639809,0.447812432031161
22,2,0.125604700262572,0.168479418801628,0.254480451345444,0.00416320628536175
22,3,0.69250191717916,0.893324076448804,0.224803254008293,0.0211399335605575
22,4,0.036366713337455,0.0469128818270917,0.224803254008293,0.0332842849070486
22,5,0.100302896817376,0.129390244910096,0.224803254008293,0.0145393849323154
22,6,0.180471517448833,0.232807372298701,0.224803254008293,0.00296741162523085
22,7,0.138909372117868,0.179192408683504,0.224803254008293,0.000378996721053113
22,8,0.435233399648918,0.561448950733308,0.224803254008293,0.00361445235567333
22,9,0.108344854976025,0.139764331489059,0.224803254008293,0.00217392509481081
22,10,0.032104161207984,0.0414142104878333,0.224803254008293,0.00931185656709599
22,11,0.047726480762024,0.0615669260852838,0.224803254008293,0.00649204895013898
22,12,0.0477066514248673,0.0615413463376143,0.224803254008293,0.00381597452735948
22,13,0.0636920174476425,0.0821623900989954,0.224803254008293,0.00346447576605339
22,14,0.0410408318974016,0.052942471842936,0.224803254008293,0.00352177140451053
22,15,0.0622562304859841,0.0803102319609713,0.224803254008293,0.023170330386643
22,16,0.299297903842809,0.475087638103363,0.370015382766724,0.0034234375468008
22,17,0.0254703488762859,0.0312749559217937,0.185599207878113,0.0894812405988931
22,18,0.15121368054636,0.176535024053077,0.14343523979187,0.00529160475919356
22,19,0.365707027062262,0.758024590149202,0.517552554607391,0.0411124083381355
22,20,0.88348234360778,1.03142504180666,0.14343523979187,0.0671336798308004
22,21,0.154315561356713,0.15997316124966,0.0353659316897392,0.0164364177921026
22,22,0.198580400970763,0.243999675078803,0.186144813895226,0.0377120651308098
22,23,0.123918234658184,0.152260791322439,0.186144813895226,0.000878645958505468
22,24,0.00869055535429171,0.010678257634366,0.186144813895226,0.00108826799843397
22,25,0.188076647228766,0.231093504642917,0.186144813895226,0.0030728647449452
22,26,0.167042779772974,0.59038750256833,0.717062473297119,0.00424857671076458
22,27,0.13324912438313,0.559941004381653,0.762030065059662,0.00980641150960432
22,28,0.000427332165476608,0.000734384982880055,0.4181087911129,0.040794228937384
22,29,0.0251016234966306,0.127262638347183,0.802757322788239,0.0176366798270905
22,30,0.585223882443728,0.999999998382331,0.414776116609573,0.0221845129705576
22,31,0.000689301188539318,0.00397211510103466,0.826464951038361,0.033031877468642
